user_id,date,hour,chronotype,circadian_phase,hourly_energy,hourly_productivity,focus_score,cognitive_capacity,recommended_task_type
U1869,2026-06-29,1,Intermediate,Night,0.07,0.0,0.0,0.21,Recovery Break
U1869,2026-06-29,2,Intermediate,Night,0.16,0.0,0.0,0.21,Recovery Break
U1869,2026-06-29,3,Intermediate,Night,0.25,0.0,0.0,0.21,Recovery Break
U1869,2026-06-29,4,Intermediate,Night,0.34,0.0,0.0,0.21,Recovery Break
U1869,2026-06-29,5,Intermediate,Morning,0.43,0.0,0.0,0.21,Recovery Break
U1869,2026-06-29,6,Intermediate,Morning,1.68,0.0,0.0,0.21,Recovery Break
U1869,2026-06-29,7,Intermediate,Morning,1.88,0.0,0.0,0.21,Planning
U1869,2026-06-29,8,Intermediate,Morning,2.08,0.0,0.0,0.21,Planning
U1869,2026-06-29,9,Intermediate,Morning,2.29,0.0,0.0,0.21,Planning
U1869,2026-06-29,10,Intermediate,Morning,2.49,0.0,0.49,0.51,Planning
U1869,2026-06-29,11,Intermediate,Midday,2.69,0.0,1.29,1.01,Recovery Break
U1869,2026-06-29,12,Intermediate,Midday,2.89,0.0,2.09,1.5,Recovery Break
U1869,2026-06-29,13,Intermediate,Midday,2.19,0.0,0.0,0.21,Recovery Break
U1869,2026-06-29,14,Intermediate,Midday,2.02,0.0,0.0,0.21,Recovery Break
U1869,2026-06-29,15,Intermediate,Afternoon,1.85,0.0,0.0,0.21,Recovery Break
U1869,2026-06-29,16,Intermediate,Afternoon,2.08,0.0,0.0,0.21,Planning
U1869,2026-06-29,17,Intermediate,Afternoon,1.88,0.0,0.0,0.21,Planning
U1869,2026-06-29,18,Intermediate,Afternoon,1.68,0.0,0.0,0.21,Planning
U1869,2026-06-29,19,Intermediate,Evening,1.48,0.0,0.0,0.21,Recovery Break
U1869,2026-06-29,20,Intermediate,Evening,1.28,0.0,0.0,0.21,Recovery Break
U1869,2026-06-29,21,Intermediate,Evening,0.62,0.0,0.0,0.21,Recovery Break
U1869,2026-06-29,22,Intermediate,Evening,0.48,0.0,0.0,0.21,Recovery Break
U1869,2026-06-29,23,Intermediate,Evening,0.34,0.0,0.0,0.21,Recovery Break
U1870,2026-06-29,0,Evening,Night,1.68,0.93,0.0,5.02,Recovery Break
U1870,2026-06-29,1,Evening,Night,1.54,0.18,0.0,5.02,Recovery Break
U1870,2026-06-29,2,Evening,Night,1.4,0.0,0.0,5.02,Recovery Break
U1870,2026-06-29,3,Evening,Night,1.26,0.0,0.0,5.02,Recovery Break
U1870,2026-06-29,4,Evening,Night,1.12,0.0,0.0,5.02,Recovery Break
U1870,2026-06-29,5,Evening,Morning,0.98,0.0,0.0,5.02,Recovery Break
U1870,2026-06-29,6,Evening,Morning,1.6,0.49,0.0,5.02,Recovery Break
U1870,2026-06-29,7,Evening,Morning,1.91,2.16,1.0,5.64,Planning
U1870,2026-06-29,8,Evening,Morning,2.22,3.82,3.16,6.98,Planning
U1870,2026-06-29,9,Evening,Morning,2.53,5.49,5.32,8.32,Planning
U1870,2026-06-29,10,Evening,Morning,2.84,7.15,7.47,9.65,Planning
U1870,2026-06-29,11,Evening,Midday,3.14,8.82,9.59,10.97,Recovery Break
U1870,2026-06-29,12,Evening,Midday,3.45,10.48,11.74,12.3,Recovery Break
U1870,2026-06-29,13,Evening,Midday,3.2,9.1,9.98,11.21,Recovery Break
U1870,2026-06-29,14,Evening,Midday,3.46,10.5,11.79,12.33,Recovery Break
U1870,2026-06-29,15,Evening,Afternoon,3.72,11.9,13.6,13.45,Recovery Break
U1870,2026-06-29,16,Evening,Afternoon,4.69,17.14,20.36,17.64,Planning
U1870,2026-06-29,17,Evening,Afternoon,5.0,18.81,22.52,18.98,Planning
U1870,2026-06-29,18,Evening,Afternoon,5.31,20.47,24.67,20.32,Planning
U1870,2026-06-29,19,Evening,Evening,5.0,18.81,22.52,18.98,Recovery Break
U1870,2026-06-29,20,Evening,Evening,4.69,17.14,20.36,17.64,Recovery Break
U1870,2026-06-29,21,Evening,Evening,3.14,8.77,9.56,10.95,Recovery Break
U1870,2026-06-29,22,Evening,Evening,2.92,7.6,8.04,10.01,Recovery Break
U1870,2026-06-29,23,Evening,Evening,2.7,6.44,6.52,9.06,Recovery Break
U1871,2026-06-29,0,Morning,Night,2.46,11.91,10.44,17.48,Recovery Break
U1871,2026-06-29,1,Morning,Night,2.66,13.5,12.11,18.52,Recovery Break
U1871,2026-06-29,2,Morning,Night,2.86,15.09,13.79,19.56,Recovery Break
U1871,2026-06-29,3,Morning,Night,3.06,16.69,15.47,20.6,Recovery Break
U1871,2026-06-29,4,Morning,Night,3.26,18.28,17.14,21.64,Recovery Break
U1871,2026-06-29,5,Morning,Morning,3.46,19.87,18.82,22.68,Recovery Break
U1871,2026-06-29,6,Morning,Morning,6.93,47.6,47.95,40.74,Admin Tasks
U1871,2026-06-29,7,Morning,Morning,7.37,51.14,51.66,43.04,Admin Tasks
U1871,2026-06-29,8,Morning,Morning,7.81,54.68,55.36,45.33,Admin Tasks
U1871,2026-06-29,9,Morning,Morning,8.26,58.22,59.11,47.66,Admin Tasks
U1871,2026-06-29,10,Morning,Morning,7.81,54.68,55.36,45.33,Admin Tasks
U1871,2026-06-29,11,Morning,Midday,7.37,51.14,51.66,43.04,Admin Tasks
U1871,2026-06-29,12,Morning,Midday,6.93,47.6,47.95,40.74,Admin Tasks
U1871,2026-06-29,13,Morning,Midday,5.6,37.02,36.81,33.83,Recovery Break
U1871,2026-06-29,14,Morning,Midday,5.23,34.05,33.7,31.9,Recovery Break
U1871,2026-06-29,15,Morning,Afternoon,4.86,31.08,30.58,29.97,Recovery Break
U1871,2026-06-29,16,Morning,Afternoon,5.16,33.45,33.09,31.53,Planning
U1871,2026-06-29,17,Morning,Afternoon,4.71,29.91,29.34,29.2,Planning
U1871,2026-06-29,18,Morning,Afternoon,4.27,26.37,25.63,26.9,Planning
U1871,2026-06-29,19,Morning,Evening,3.83,22.83,21.92,24.6,Recovery Break
U1871,2026-06-29,20,Morning,Evening,3.39,19.29,18.22,22.31,Recovery Break
U1871,2026-06-29,21,Morning,Evening,2.35,11.05,9.53,16.92,Recovery Break
U1871,2026-06-29,22,Morning,Evening,2.66,13.53,12.13,18.53,Recovery Break
U1871,2026-06-29,23,Morning,Evening,2.97,16.0,14.73,20.14,Recovery Break
U1872,2026-06-29,0,Intermediate,Night,0.63,0.0,0.0,3.55,Recovery Break
U1872,2026-06-29,1,Intermediate,Night,0.76,0.0,0.0,3.55,Recovery Break
U1872,2026-06-29,2,Intermediate,Night,0.89,0.0,0.0,3.55,Recovery Break
U1872,2026-06-29,3,Intermediate,Night,1.03,0.0,0.0,3.55,Recovery Break
U1872,2026-06-29,4,Intermediate,Night,1.16,0.0,0.0,3.55,Recovery Break
U1872,2026-06-29,5,Intermediate,Morning,1.29,0.0,0.0,3.55,Recovery Break
U1872,2026-06-29,6,Intermediate,Morning,3.12,7.06,8.31,8.7,Recovery Break
U1872,2026-06-29,7,Intermediate,Morning,3.42,8.53,10.31,9.94,Planning
U1872,2026-06-29,8,Intermediate,Morning,3.71,10.01,12.29,11.17,Planning
U1872,2026-06-29,9,Intermediate,Morning,4.01,11.49,14.3,12.42,Planning
U1872,2026-06-29,10,Intermediate,Morning,4.31,12.96,16.31,13.66,Planning
U1872,2026-06-29,11,Intermediate,Midday,4.6,14.44,18.28,14.88,Recovery Break
U1872,2026-06-29,12,Intermediate,Midday,4.9,15.91,20.29,16.13,Recovery Break
U1872,2026-06-29,13,Intermediate,Midday,3.87,10.8,13.36,11.83,Recovery Break
U1872,2026-06-29,14,Intermediate,Midday,3.62,9.56,11.68,10.79,Recovery Break
U1872,2026-06-29,15,Intermediate,Afternoon,3.37,8.32,10.0,9.75,Recovery Break
U1872,2026-06-29,16,Intermediate,Afternoon,3.71,10.01,12.29,11.17,Planning
U1872,2026-06-29,17,Intermediate,Afternoon,3.42,8.53,10.31,9.94,Planning
U1872,2026-06-29,18,Intermediate,Afternoon,3.12,7.06,8.31,8.7,Planning
U1872,2026-06-29,19,Intermediate,Evening,2.83,5.58,6.33,7.48,Recovery Break
U1872,2026-06-29,20,Intermediate,Evening,2.53,4.11,4.32,6.23,Recovery Break
U1872,2026-06-29,21,Intermediate,Evening,1.58,0.0,0.0,3.55,Recovery Break
U1872,2026-06-29,22,Intermediate,Evening,1.37,0.0,0.0,3.55,Recovery Break
U1872,2026-06-29,23,Intermediate,Evening,1.16,0.0,0.0,3.55,Recovery Break
U1873,2026-06-29,0,Evening,Night,1.47,0.0,0.0,4.19,Recovery Break
U1873,2026-06-29,1,Evening,Night,1.34,0.0,0.0,4.19,Recovery Break
U1873,2026-06-29,2,Evening,Night,1.21,0.0,0.0,4.19,Recovery Break
U1873,2026-06-29,3,Evening,Night,1.08,0.0,0.0,4.19,Recovery Break
U1873,2026-06-29,4,Evening,Night,0.95,0.0,0.0,4.19,Recovery Break
U1873,2026-06-29,5,Evening,Morning,0.83,0.0,0.0,4.19,Recovery Break
U1873,2026-06-29,6,Evening,Morning,1.39,0.0,0.0,4.19,Recovery Break
U1873,2026-06-29,7,Evening,Morning,1.68,0.07,0.0,4.19,Planning
U1873,2026-06-29,8,Evening,Morning,1.97,1.58,0.37,4.42,Planning
U1873,2026-06-29,9,Evening,Morning,2.25,3.08,2.32,5.63,Planning
U1873,2026-06-29,10,Evening,Morning,2.54,4.59,4.31,6.87,Planning
U1873,2026-06-29,11,Evening,Midday,2.82,6.1,6.26,8.07,Recovery Break
U1873,2026-06-29,12,Evening,Midday,3.11,7.61,8.25,9.31,Recovery Break
U1873,2026-06-29,13,Evening,Midday,2.87,6.36,6.6,8.28,Recovery Break
U1873,2026-06-29,14,Evening,Midday,3.11,7.63,8.26,9.31,Recovery Break
U1873,2026-06-29,15,Evening,Afternoon,3.35,8.89,9.91,10.34,Recovery Break
U1873,2026-06-29,16,Evening,Afternoon,4.25,13.64,16.13,14.19,Planning
U1873,2026-06-29,17,Evening,Afternoon,4.54,15.15,18.12,15.43,Planning
U1873,2026-06-29,18,Evening,Afternoon,4.82,16.66,20.07,16.64,Planning
U1873,2026-06-29,19,Evening,Evening,4.54,15.15,18.12,15.43,Recovery Break
U1873,2026-06-29,20,Evening,Evening,4.25,13.64,16.13,14.19,Recovery Break
U1873,2026-06-29,21,Evening,Evening,2.81,6.06,6.2,8.04,Recovery Break
U1873,2026-06-29,22,Evening,Evening,2.61,5.0,4.82,7.18,Recovery Break
U1873,2026-06-29,23,Evening,Evening,2.41,3.95,3.44,6.33,Recovery Break
U1874,2026-06-29,0,Evening,Night,2.95,12.48,12.01,17.39,Recovery Break
U1874,2026-06-29,1,Evening,Night,2.75,11.12,10.46,16.43,Recovery Break
U1874,2026-06-29,2,Evening,Night,2.55,9.75,8.91,15.47,Recovery Break
U1874,2026-06-29,3,Evening,Night,2.34,8.39,7.32,14.48,Recovery Break
U1874,2026-06-29,4,Evening,Night,2.14,7.02,5.77,13.52,Recovery Break
U1874,2026-06-29,5,Evening,Morning,1.94,5.66,4.22,12.56,Recovery Break
U1874,2026-06-29,6,Evening,Morning,2.83,11.68,11.09,16.82,Recovery Break
U1874,2026-06-29,7,Evening,Morning,3.29,14.71,14.6,19.0,Planning
U1874,2026-06-29,8,Evening,Morning,3.74,17.75,18.07,21.15,Planning
U1874,2026-06-29,9,Evening,Morning,4.19,20.78,21.54,23.3,Planning
U1874,2026-06-29,10,Evening,Morning,4.64,23.81,25.0,25.45,Planning
U1874,2026-06-29,11,Evening,Midday,5.09,26.85,28.48,27.6,Recovery Break
U1874,2026-06-29,12,Evening,Midday,5.54,29.88,31.94,29.75,Recovery Break
U1874,2026-06-29,13,Evening,Midday,5.17,27.37,29.08,27.98,Recovery Break
U1874,2026-06-29,14,Evening,Midday,5.55,29.92,32.01,29.79,Recovery Break
U1874,2026-06-29,15,Evening,Afternoon,5.92,32.46,34.88,31.57,Recovery Break
U1874,2026-06-29,16,Evening,Afternoon,7.34,42.02,45.82,38.35,Admin Tasks
U1874,2026-06-29,17,Evening,Afternoon,7.8,45.05,49.33,40.53,Admin Tasks
U1874,2026-06-29,18,Evening,Afternoon,8.25,48.08,52.79,42.68,Admin Tasks
U1874,2026-06-29,19,Evening,Evening,7.8,45.05,49.33,40.53,Admin Tasks
U1874,2026-06-29,20,Evening,Evening,7.34,42.02,45.82,38.35,Admin Tasks
U1874,2026-06-29,21,Evening,Evening,5.08,26.76,28.39,27.55,Recovery Break
U1874,2026-06-29,22,Evening,Evening,4.76,24.64,25.94,26.03,Recovery Break
U1874,2026-06-29,23,Evening,Evening,4.45,22.51,23.53,24.53,Recovery Break
U1875,2026-06-29,0,Evening,Night,1.86,3.83,2.65,7.46,Recovery Break
U1875,2026-06-29,1,Evening,Night,1.72,2.99,1.63,6.83,Recovery Break
U1875,2026-06-29,2,Evening,Night,1.57,2.15,0.57,6.17,Recovery Break
U1875,2026-06-29,3,Evening,Night,1.42,1.3,0.0,5.82,Recovery Break
U1875,2026-06-29,4,Evening,Night,1.27,0.46,0.0,5.82,Recovery Break
U1875,2026-06-29,5,Evening,Morning,1.13,0.0,0.0,5.82,Recovery Break
U1875,2026-06-29,6,Evening,Morning,1.78,3.34,2.07,7.1,Recovery Break
U1875,2026-06-29,7,Evening,Morning,2.1,5.22,4.38,8.53,Planning
U1875,2026-06-29,8,Evening,Morning,2.43,7.09,6.73,9.99,Planning
U1875,2026-06-29,9,Evening,Morning,2.76,8.97,9.08,11.45,Planning
U1875,2026-06-29,10,Evening,Morning,3.09,10.85,11.44,12.91,Planning
U1875,2026-06-29,11,Evening,Midday,3.41,12.72,13.74,14.33,Recovery Break
U1875,2026-06-29,12,Evening,Midday,3.74,14.6,16.1,15.8,Recovery Break
U1875,2026-06-29,13,Evening,Midday,3.47,13.05,14.17,14.6,Recovery Break
U1875,2026-06-29,14,Evening,Midday,3.74,14.62,16.11,15.8,Recovery Break
U1875,2026-06-29,15,Evening,Afternoon,4.02,16.2,18.1,17.04,Recovery Break
U1875,2026-06-29,16,Evening,Afternoon,5.05,22.11,25.47,21.61,Planning
U1875,2026-06-29,17,Evening,Afternoon,5.38,23.99,27.82,23.06,Planning
U1875,2026-06-29,18,Evening,Afternoon,5.7,25.86,30.13,24.5,Planning
U1875,2026-06-29,19,Evening,Evening,5.38,23.99,27.82,23.06,Recovery Break
U1875,2026-06-29,20,Evening,Evening,5.05,22.11,25.47,21.61,Recovery Break
U1875,2026-06-29,21,Evening,Evening,3.4,12.67,13.68,14.3,Recovery Break
U1875,2026-06-29,22,Evening,Evening,3.17,11.36,12.04,13.28,Recovery Break
U1875,2026-06-29,23,Evening,Evening,2.95,10.04,10.43,12.28,Recovery Break
U1876,2026-06-29,0,Intermediate,Night,1.43,2.05,0.0,8.3,Recovery Break
U1876,2026-06-29,1,Intermediate,Night,1.6,3.28,1.19,9.04,Recovery Break
U1876,2026-06-29,2,Intermediate,Night,1.78,4.5,2.59,9.91,Recovery Break
U1876,2026-06-29,3,Intermediate,Night,1.95,5.73,3.94,10.74,Recovery Break
U1876,2026-06-29,4,Intermediate,Night,2.13,6.95,5.33,11.6,Recovery Break
U1876,2026-06-29,5,Intermediate,Morning,2.3,8.18,6.69,12.45,Recovery Break
U1876,2026-06-29,6,Intermediate,Morning,4.71,25.01,25.59,24.17,Recovery Break
U1876,2026-06-29,7,Intermediate,Morning,5.1,27.73,28.64,26.06,Planning
U1876,2026-06-29,8,Intermediate,Morning,5.49,30.45,31.7,27.95,Planning
U1876,2026-06-29,9,Intermediate,Morning,5.88,33.17,34.75,29.85,Planning
U1876,2026-06-29,10,Intermediate,Morning,6.26,35.9,37.78,31.72,Planning
U1876,2026-06-29,11,Intermediate,Midday,6.65,38.62,40.83,33.61,Recovery Break
U1876,2026-06-29,12,Intermediate,Midday,7.04,41.34,43.89,35.51,Admin Tasks
U1876,2026-06-29,13,Intermediate,Midday,5.69,31.9,33.3,28.95,Recovery Break
U1876,2026-06-29,14,Intermediate,Midday,5.37,29.61,30.76,27.37,Recovery Break
U1876,2026-06-29,15,Intermediate,Afternoon,5.04,27.33,28.18,25.77,Recovery Break
U1876,2026-06-29,16,Intermediate,Afternoon,5.49,30.45,31.7,27.95,Planning
U1876,2026-06-29,17,Intermediate,Afternoon,5.1,27.73,28.64,26.06,Planning
U1876,2026-06-29,18,Intermediate,Afternoon,4.71,25.01,25.59,24.17,Planning
U1876,2026-06-29,19,Intermediate,Evening,4.32,22.29,22.53,22.27,Recovery Break
U1876,2026-06-29,20,Intermediate,Evening,3.93,19.57,19.47,20.37,Recovery Break
U1876,2026-06-29,21,Intermediate,Evening,2.67,10.78,9.6,14.25,Recovery Break
U1876,2026-06-29,22,Intermediate,Evening,2.4,8.88,7.47,12.93,Recovery Break
U1876,2026-06-29,23,Intermediate,Evening,2.13,6.97,5.34,11.61,Recovery Break
U1877,2026-06-29,0,Morning,Night,1.77,3.45,1.61,7.98,Recovery Break
U1877,2026-06-29,1,Morning,Night,1.94,4.56,2.9,8.78,Recovery Break
U1877,2026-06-29,2,Morning,Night,2.11,5.67,4.19,9.58,Recovery Break
U1877,2026-06-29,3,Morning,Night,2.28,6.79,5.49,10.38,Recovery Break
U1877,2026-06-29,4,Morning,Night,2.45,7.9,6.78,11.18,Recovery Break
U1877,2026-06-29,5,Morning,Morning,2.62,9.01,8.07,11.98,Recovery Break
U1877,2026-06-29,6,Morning,Morning,5.59,28.4,30.61,25.96,Recovery Break
U1877,2026-06-29,7,Morning,Morning,5.97,30.87,33.49,27.74,Planning
U1877,2026-06-29,8,Morning,Morning,6.35,33.35,36.37,29.53,Planning
U1877,2026-06-29,9,Morning,Morning,6.73,35.82,39.25,31.31,Planning
U1877,2026-06-29,10,Morning,Morning,6.35,33.35,36.37,29.53,Planning
U1877,2026-06-29,11,Morning,Midday,5.97,30.87,33.49,27.74,Recovery Break
U1877,2026-06-29,12,Morning,Midday,5.59,28.4,30.61,25.96,Recovery Break
U1877,2026-06-29,13,Morning,Midday,4.46,21.01,22.03,20.64,Recovery Break
U1877,2026-06-29,14,Morning,Midday,4.14,18.93,19.6,19.13,Recovery Break
U1877,2026-06-29,15,Morning,Afternoon,3.82,16.85,17.18,17.63,Recovery Break
U1877,2026-06-29,16,Morning,Afternoon,4.07,18.5,19.09,18.81,Planning
U1877,2026-06-29,17,Morning,Afternoon,3.7,16.03,16.25,17.05,Planning
U1877,2026-06-29,18,Morning,Afternoon,3.32,13.55,13.36,15.26,Planning
U1877,2026-06-29,19,Morning,Evening,2.94,11.08,10.48,13.48,Recovery Break
U1877,2026-06-29,20,Morning,Evening,2.56,8.61,7.61,11.7,Recovery Break
U1877,2026-06-29,21,Morning,Evening,1.68,2.85,0.92,7.55,Recovery Break
U1877,2026-06-29,22,Morning,Evening,1.94,4.58,2.91,8.78,Recovery Break
U1877,2026-06-29,23,Morning,Evening,2.21,6.31,4.94,10.04,Recovery Break
U1878,2026-06-29,0,Morning,Night,2.14,8.95,7.39,14.57,Recovery Break
U1878,2026-06-29,1,Morning,Night,2.32,10.27,8.84,15.47,Recovery Break
U1878,2026-06-29,2,Morning,Night,2.49,11.59,10.24,16.34,Recovery Break
U1878,2026-06-29,3,Morning,Night,2.67,12.91,11.69,17.24,Recovery Break
U1878,2026-06-29,4,Morning,Night,2.85,14.23,13.14,18.13,Recovery Break
U1878,2026-06-29,5,Morning,Morning,3.03,15.55,14.58,19.03,Recovery Break
U1878,2026-06-29,6,Morning,Morning,6.12,38.54,39.59,34.53,Admin Tasks
U1878,2026-06-29,7,Morning,Morning,6.52,41.47,42.8,36.52,Admin Tasks
U1878,2026-06-29,8,Morning,Morning,6.91,44.41,45.98,38.5,Admin Tasks
U1878,2026-06-29,9,Morning,Morning,7.31,47.34,49.19,40.49,Admin Tasks
U1878,2026-06-29,10,Morning,Morning,6.91,44.41,45.98,38.5,Admin Tasks
U1878,2026-06-29,11,Morning,Midday,6.52,41.47,42.8,36.52,Admin Tasks
U1878,2026-06-29,12,Morning,Midday,6.12,38.54,39.59,34.53,Admin Tasks
U1878,2026-06-29,13,Morning,Midday,4.94,29.77,30.04,28.61,Recovery Break
U1878,2026-06-29,14,Morning,Midday,4.61,27.31,27.37,26.96,Recovery Break
U1878,2026-06-29,15,Morning,Afternoon,4.28,24.84,24.69,25.3,Recovery Break
U1878,2026-06-29,16,Morning,Afternoon,4.54,26.8,26.81,26.61,Planning
U1878,2026-06-29,17,Morning,Afternoon,4.15,23.87,23.64,24.64,Planning
U1878,2026-06-29,18,Morning,Afternoon,3.75,20.94,20.43,22.65,Planning
U1878,2026-06-29,19,Morning,Evening,3.36,18.0,17.25,20.68,Recovery Break
U1878,2026-06-29,20,Morning,Evening,2.96,15.07,14.04,18.69,Recovery Break
U1878,2026-06-29,21,Morning,Evening,2.04,8.23,6.6,14.08,Recovery Break
U1878,2026-06-29,22,Morning,Evening,2.32,10.29,8.85,15.47,Recovery Break
U1878,2026-06-29,23,Morning,Evening,2.6,12.34,11.1,16.87,Recovery Break
U1879,2026-06-29,0,Intermediate,Night,1.48,3.78,2.1,10.15,Recovery Break
U1879,2026-06-29,1,Intermediate,Night,1.65,4.95,3.43,10.97,Recovery Break
U1879,2026-06-29,2,Intermediate,Night,1.82,6.12,4.75,11.79,Recovery Break
U1879,2026-06-29,3,Intermediate,Night,1.99,7.29,6.07,12.61,Recovery Break
U1879,2026-06-29,4,Intermediate,Night,2.16,8.45,7.39,13.43,Recovery Break
U1879,2026-06-29,5,Intermediate,Morning,2.33,9.62,8.72,14.25,Recovery Break
U1879,2026-06-29,6,Intermediate,Morning,4.7,25.69,27.03,25.6,Recovery Break
U1879,2026-06-29,7,Intermediate,Morning,5.08,28.29,29.98,27.43,Planning
U1879,2026-06-29,8,Intermediate,Morning,5.46,30.89,32.93,29.26,Planning
U1879,2026-06-29,9,Intermediate,Morning,5.84,33.49,35.88,31.09,Planning
U1879,2026-06-29,10,Intermediate,Morning,6.22,36.08,38.83,32.92,Planning
U1879,2026-06-29,11,Intermediate,Midday,6.6,38.68,41.78,34.75,Admin Tasks
U1879,2026-06-29,12,Intermediate,Midday,6.99,41.28,44.77,36.6,Admin Tasks
U1879,2026-06-29,13,Intermediate,Midday,5.66,32.27,34.49,30.23,Recovery Break
U1879,2026-06-29,14,Intermediate,Midday,5.34,30.09,32.01,28.69,Recovery Break
U1879,2026-06-29,15,Intermediate,Afternoon,5.02,27.91,29.54,27.16,Recovery Break
U1879,2026-06-29,16,Intermediate,Afternoon,5.46,30.89,32.93,29.26,Planning
U1879,2026-06-29,17,Intermediate,Afternoon,5.08,28.29,29.98,27.43,Planning
U1879,2026-06-29,18,Intermediate,Afternoon,4.7,25.69,27.03,25.6,Planning
U1879,2026-06-29,19,Intermediate,Evening,4.31,23.1,24.05,23.76,Recovery Break
U1879,2026-06-29,20,Intermediate,Evening,3.93,20.5,21.1,21.93,Recovery Break
U1879,2026-06-29,21,Intermediate,Evening,2.7,12.11,11.57,16.02,Recovery Break
U1879,2026-06-29,22,Intermediate,Evening,2.43,10.29,9.48,14.72,Recovery Break
U1879,2026-06-29,23,Intermediate,Evening,2.17,8.47,7.44,13.46,Recovery Break
U1880,2026-06-29,0,Intermediate,Night,1.79,6.91,5.21,14.2,Recovery Break
U1880,2026-06-29,1,Intermediate,Night,1.98,8.43,6.8,15.18,Recovery Break
U1880,2026-06-29,2,Intermediate,Night,2.18,9.94,8.43,16.2,Recovery Break
U1880,2026-06-29,3,Intermediate,Night,2.37,11.46,10.03,17.19,Recovery Break
U1880,2026-06-29,4,Intermediate,Night,2.56,12.98,11.62,18.17,Recovery Break
U1880,2026-06-29,5,Intermediate,Morning,2.76,14.49,13.25,19.18,Recovery Break
U1880,2026-06-29,6,Intermediate,Morning,5.41,35.34,35.32,32.87,Recovery Break
U1880,2026-06-29,7,Intermediate,Morning,5.84,38.71,38.9,35.09,Admin Tasks
U1880,2026-06-29,8,Intermediate,Morning,6.27,42.08,42.47,37.3,Admin Tasks
U1880,2026-06-29,9,Intermediate,Morning,6.7,45.45,46.04,39.51,Admin Tasks
U1880,2026-06-29,10,Intermediate,Morning,7.13,48.82,49.62,41.73,Admin Tasks
U1880,2026-06-29,11,Intermediate,Midday,7.56,52.19,53.19,43.95,Admin Tasks
U1880,2026-06-29,12,Intermediate,Midday,7.99,55.56,56.76,46.16,Admin Tasks
U1880,2026-06-29,13,Intermediate,Midday,6.5,43.87,44.37,38.48,Admin Tasks
U1880,2026-06-29,14,Intermediate,Midday,6.14,41.04,41.38,36.62,Admin Tasks
U1880,2026-06-29,15,Intermediate,Afternoon,5.78,38.21,38.38,34.76,Admin Tasks
U1880,2026-06-29,16,Intermediate,Afternoon,6.27,42.08,42.47,37.3,Admin Tasks
U1880,2026-06-29,17,Intermediate,Afternoon,5.84,38.71,38.9,35.09,Admin Tasks
U1880,2026-06-29,18,Intermediate,Afternoon,5.41,35.34,35.32,32.87,Planning
U1880,2026-06-29,19,Intermediate,Evening,4.99,31.97,31.79,30.68,Recovery Break
U1880,2026-06-29,20,Intermediate,Evening,4.56,28.6,28.22,28.47,Recovery Break
U1880,2026-06-29,21,Intermediate,Evening,3.17,17.72,16.67,21.3,Recovery Break
U1880,2026-06-29,22,Intermediate,Evening,2.87,15.36,14.17,19.75,Recovery Break
U1880,2026-06-29,23,Intermediate,Evening,2.57,13.0,11.68,18.21,Recovery Break
U1881,2026-06-29,0,Intermediate,Night,2.1,9.54,8.12,17.42,Recovery Break
U1881,2026-06-29,1,Intermediate,Night,2.31,11.35,9.96,18.56,Recovery Break
U1881,2026-06-29,2,Intermediate,Night,2.53,13.16,11.83,19.72,Recovery Break
U1881,2026-06-29,3,Intermediate,Night,2.75,14.97,13.71,20.88,Recovery Break
U1881,2026-06-29,4,Intermediate,Night,2.96,16.78,15.54,22.02,Recovery Break
U1881,2026-06-29,5,Intermediate,Morning,3.18,18.59,17.42,23.18,Recovery Break
U1881,2026-06-29,6,Intermediate,Morning,6.16,43.45,43.01,39.05,Admin Tasks
U1881,2026-06-29,7,Intermediate,Morning,6.64,47.47,47.14,41.61,Admin Tasks
U1881,2026-06-29,8,Intermediate,Morning,7.12,51.49,51.27,44.17,Admin Tasks
U1881,2026-06-29,9,Intermediate,Morning,7.6,55.51,55.41,46.74,Admin Tasks
U1881,2026-06-29,10,Intermediate,Morning,8.09,59.53,59.58,49.32,Meetings
U1881,2026-06-29,11,Intermediate,Midday,8.57,63.55,63.71,51.88,Meetings
U1881,2026-06-29,12,Intermediate,Midday,9.05,67.57,67.84,54.44,Meetings
U1881,2026-06-29,13,Intermediate,Midday,7.38,53.62,53.49,45.55,Admin Tasks
U1881,2026-06-29,14,Intermediate,Midday,6.97,50.25,49.99,43.38,Admin Tasks
U1881,2026-06-29,15,Intermediate,Afternoon,6.57,46.87,46.53,41.23,Admin Tasks
U1881,2026-06-29,16,Intermediate,Afternoon,7.12,51.49,51.27,44.17,Admin Tasks
U1881,2026-06-29,17,Intermediate,Afternoon,6.64,47.47,47.14,41.61,Admin Tasks
U1881,2026-06-29,18,Intermediate,Afternoon,6.16,43.45,43.01,39.05,Admin Tasks
U1881,2026-06-29,19,Intermediate,Evening,5.68,39.43,38.88,36.49,Admin Tasks
U1881,2026-06-29,20,Intermediate,Evening,5.2,35.41,34.75,33.93,Recovery Break
U1881,2026-06-29,21,Intermediate,Evening,3.64,22.43,21.37,25.63,Recovery Break
U1881,2026-06-29,22,Intermediate,Evening,3.3,19.62,18.47,23.83,Recovery Break
U1881,2026-06-29,23,Intermediate,Evening,2.97,16.81,15.6,22.05,Recovery Break
U1882,2026-06-29,0,Intermediate,Night,1.93,8.14,7.05,15.08,Recovery Break
U1882,2026-06-29,1,Intermediate,Night,2.14,9.79,8.8,16.17,Recovery Break
